epoch,loss,accuracy
0.0,1.434341519129264,0.6199325648866933
1.0,1.421385165463146,0.6215008233356857
2.0,1.4068975104490076,0.6236179722418255
3.0,1.3926213778653835,0.6267544891398102
4.0,1.3631047635772766,0.6361640398337646
5.0,1.354102323006286,0.6407904022582921
6.0,1.3359029916939078,0.6429859640868815
7.0,1.173498031738402,0.6838390966831334
8.0,1.1613737718783985,0.6897984787893044
9.0,1.1413714219955877,0.6971692934995687
